Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,US,AE,XX,1,,leather products (small),,T,I
2012,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,US,AR,,1,,tails,,P,I
2012,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,US,CL,XX,1,,skin pieces,,P,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,AE,XX,1,,leather products (small),,T,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,CA,XX,1,,garments,,T,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,CN,,1,,skin pieces,,T,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,EC,,2,,leather products (small),,P,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,GB,XX,2,,tails,,P,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,MX,,1,,leather products (small),,P,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,MX,,1,,skin pieces,,P,I
2012,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,US,VE,,1,,unspecified,,P,I
2012,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,US,AR,,4,,leather products (small),,T,I
2012,I,Lynx pardinus,Mammalia,Carnivora,Felidae,Lynx,US,ES,,2,,specimens,ml,S,I
2012,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,BO,,1,,skulls,,P,I
2012,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,CO,,2,,leather products (small),,P,I
2012,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,PE,,1,,skins,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,AE,XX,1,,cloth,,T,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CN,XX,123,,medicine,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CN,XX,260,,medicine,,T,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,1,,garments,,T,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,GB,XX,1,,skins,,T,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,MZ,,3,,trophies,,H,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NA,,1,,skulls,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NA,,2,,trophies,,H,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NG,,1,,hair products,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,NG,,1,,skin pieces,,T,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,TH,,1,,skin pieces,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,TZ,,9,,trophies,,H,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,XX,1,,specimens,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,ZW,1,,trophies,,H,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,1,,skin pieces,,P,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZM,,2,,trophies,,H,I
2012,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,ZW,,1,,trophies,,H,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,AE,XX,1,,leather products (small),,T,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CA,XX,1,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CN,XX,5,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CN,XX,132,,medicine,,T,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CN,,35,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,GB,IN,1,,unspecified,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,KH,XX,10,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,KH,,30,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MX,XX,2,,extract,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MX,XX,1,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MX,XX,1,,oil,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,TH,XX,90,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,TW,XX,128,,medicine,,T,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,CN,5,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,1,,claws,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,55,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,200,,medicine,,T,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,XX,1,,teeth,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,1,,claws,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,121,,medicine,,P,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,20,,medicine,,T,I
2012,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,VN,,1,,teeth,,P,I
2012,I,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,US,AE,XX,1,,teeth,,T,I
2012,I,Puma concolor couguar,Mammalia,Carnivora,Felidae,Puma,US,MX,,1,,unspecified,,P,I
2012,I,Puma yagouaroundi,Mammalia,Carnivora,Felidae,Puma,US,CA,CR,1,,teeth,,P,I
2012,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,CD,,2678.36,,specimens,g,S,I
2012,I,Gorilla beringei,Mammalia,Primates,Hominidae,Gorilla,US,RW,,2734.8,,specimens,g,S,I
2012,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,CD,,231.76,,specimens,g,S,I
2012,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,DE,CI,120,,specimens,,S,I
2012,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,NL,,48,,specimens,,T,I
2012,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,MY,,3,,skulls,,T,I
2012,I,Cyclura spp.,Reptilia,Sauria,Iguanidae,Cyclura,US,TW,XX,12,,live,,T,I
2012,I,Nycticebus spp.,Mammalia,Primates,Lorisidae,Nycticebus,US,ID,,1,,bodies,,T,I
2012,I,Nycticebus spp.,Mammalia,Primates,Lorisidae,Nycticebus,US,KH,,1200,,specimens,g,P,I
2012,I,Nycticebus spp.,Mammalia,Primates,Lorisidae,Nycticebus,US,LA,,4,,unspecified,,P,I
2012,I,Paphiopedilum hybrid,,Orchidales,Orchidaceae,Paphiopedilum,US,TW,,30,,live,,T,I
2012,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,US,CA,MY,1,,live,,P,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FJ,,2,,teeth,,P,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,KR,,1,,specimens,,S,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,MX,,6,,medicine,,P,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,MX,,1,,teeth,,P,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,NO,,1,,ivory carvings,,P,I
2012,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,NZ,XX,1,,teeth,,P,I
2012,I,Anoxypristis cuspidata,Elasmobranchii,Pristiformes,Pristidae,Anoxypristis,US,ZA,XX,3,,unspecified,,P,I
2012,I,Amazona barbadensis,Aves,Psittaciformes,Psittacidae,Amazona,US,CA,XX,1,,live,,P,I
2012,I,Anodorhynchus spp.,Aves,Psittaciformes,Psittacidae,Anodorhynchus,US,PE,,3,,feathers,,T,I
2012,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,CH,XX,8,,feathers,,T,I
2012,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,GP,,1,,feathers,,P,I
2012,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,HK,XX,,2,specimens,,S,I
2012,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,JM,XX,2,,feathers,,P,I
2012,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,US,PE,,1,,feathers,,P,I
2012,I,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,6,,feathers,,P,I
2012,I,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,1,,feathers,,T,I
2012,I,Ara militaris,Aves,Psittaciformes,Psittacidae,Ara,US,MX,,1,,live,,T,I
2012,I,Python molurus molurus,Reptilia,Serpentes,Pythonidae,Python,US,IT,VN,2,,leather products (small),,T,I
2012,I,Python molurus molurus,Reptilia,Serpentes,Pythonidae,Python,US,TH,,1,,gall bladders,,P,I
2012,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,CA,XX,1,,horn carvings,,T,I
2012,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,CN,XX,1,,medicine,,P,I
2012,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,HK,XX,6,,medicine,,P,I
2012,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,VN,XX,1,,horn pieces,,P,I
2012,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,CN,,200,,medicine,,P,I
2012,I,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,US,,7,claws,,L,I
2012,I,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,5,skin pieces,,L,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,SG,27,,medicine,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,CN,XX,1,,gall bladders,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,CN,XX,5,,medicine,g,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,CN,,80,,meat,g,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,CN,,2,,medicine,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,JP,,80,,meat,g,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,KH,,1,,gall bladders,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,LA,,1,,gall,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,CN,22,,medicine,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,KP,1,,gall bladders,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,KR,300,,medicine,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,XX,11,,medicine,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,,3,,claws,,P,I
2012,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,VN,,28,,gall bladders,g,P,I
2012,I,Varanus bengalensis,Reptilia,Sauria,Varanidae,Varanus,US,BD,,4,,specimens,,S,I
2012,I,Varanus nebulosus,Reptilia,Sauria,Varanidae,Varanus,US,SG,,3,,specimens,,S,I
2012,II,Accipiter spp.,Aves,Falconiformes,Accipitridae,Accipiter,US,CR,,4,,feathers,,T,I
2012,II,Accipiter brevipes,Aves,Falconiformes,Accipitridae,Accipiter,US,CN,,1,,bodies,,P,I
2012,II,Accipiter cooperii,Aves,Falconiformes,Accipitridae,Accipiter,US,CA,US,1,,unspecified,,T,I
2012,II,Accipiter gentilis,Aves,Falconiformes,Accipitridae,Accipiter,US,MX,,7,,feathers,,T,I
2012,II,Accipiter nisus,Aves,Falconiformes,Accipitridae,Accipiter,US,RU,,240,,specimens,g,S,I
2012,II,Accipitridae spp.,Aves,Falconiformes,Accipitridae,,US,CA,XX,1,,feathers,,P,I
2012,II,Accipitridae spp.,Aves,Falconiformes,Accipitridae,,US,CA,,1,,feathers,,P,I
2012,II,Accipitridae spp.,Aves,Falconiformes,Accipitridae,,US,MX,,1,,feathers,,P,I
2012,II,Accipitridae spp.,Aves,Falconiformes,Accipitridae,,US,MX,,2,,feet,,P,I
2012,II,Accipitridae spp.,Aves,Falconiformes,Accipitridae,,US,ZA,,3,,feathers,,P,I
2012,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,US,AU,XX,2,,feathers,sets,P,I
2012,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,US,CA,,1,,feathers,,P,I
2012,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,US,DE,US,3,,feathers,,P,I
2012,II,Aquila chrysaetos,Aves,Falconiformes,Accipitridae,Aquila,US,GB,XX,13,,feathers,,P,I
2012,II,Buteo spp.,Aves,Falconiformes,Accipitridae,Buteo,US,FR,XX,1,,bodies,,P,I
2012,II,Buteo spp.,Aves,Falconiformes,Accipitridae,Buteo,US,GB,XX,3,,feathers,,P,I
2012,II,Buteo spp.,Aves,Falconiformes,Accipitridae,Buteo,US,MX,,47,,feathers,,P,I
2012,II,Buteo spp.,Aves,Falconiformes,Accipitridae,Buteo,US,RO,,1,,feathers,,P,I
2012,II,Buteo buteo,Aves,Falconiformes,Accipitridae,Buteo,US,GB,,1,,unspecified,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,CA,US,1,,feathers,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,CA,XX,1,,feathers,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,CA,,7,,feathers,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,GB,XX,4,,feathers,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,MX,,4,,feathers,,P,I
2012,II,Buteo jamaicensis,Aves,Falconiformes,Accipitridae,Buteo,US,MX,,10,,feathers,,T,I
2012,II,Buteo lagopus,Aves,Falconiformes,Accipitridae,Buteo,US,GB,XX,3,,feathers,,P,I
2012,II,Buteo lagopus,Aves,Falconiformes,Accipitridae,Buteo,US,MX,,2,,feathers,,P,I
2012,II,Buteo swainsoni,Aves,Falconiformes,Accipitridae,Buteo,US,MX,,10,,feathers,,T,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,US,6,,feathers,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,US,8,,feathers,,T,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,XX,1,,feathers,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,1,,bones,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,63,,feathers,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,CA,,1,,feet,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,GB,XX,13,,feathers,,P,I
2012,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,NL,US,1,,feathers,,P,I
2012,II,Parabuteo unicinctus,Aves,Falconiformes,Accipitridae,Parabuteo,US,MX,,2,,feathers,,T,I
2012,II,Terathopius ecaudatus,Aves,Falconiformes,Accipitridae,Terathopius,US,ZA,,3,,feathers,,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,AE,XX,280,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,AE,XX,930,,caviar,g,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,AZ,,1400,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,CN,XX,426,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,CN,XX,2534,,caviar,g,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,ES,XX,4,,extract,kg,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IR,XX,500,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IR,,5350,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IR,,567,,caviar,g,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IR,,1,,caviar,kg,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IT,XX,3,,extract,kg,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,KR,XX,1,,caviar,kg,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,KR,XX,2,,medicine,,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,XX,250,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,791,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,1500,,caviar,g,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,2,,caviar,kg,T,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,TH,XX,30,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,TR,XX,250,,caviar,g,P,I
2012,II,Acipenser spp.,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,TW,XX,1,,caviar,kg,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,CH,FR,5,,extract,kg,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,CH,1103,,caviar,g,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,FR,256,,extract,g,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,DE,IT,0.71,,caviar,g,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,FR,,17.5,,caviar,kg,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,FR,,100,,extract,kg,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,HK,FR,50,,caviar,g,P,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,HK,XX,4,,caviar,g,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,JP,,15,,caviar,g,T,I
2012,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,952,,caviar,g,P,I
2012,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,FR,CN,21.15,,caviar,kg,T,I
2012,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,GB,XX,1,,caviar,kg,P,I
2012,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,225,,caviar,g,P,I
2012,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,UY,,1730,,caviar,g,T,I
2012,II,Acipenser persicus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,IT,,2.12,,caviar,kg,T,I
2012,II,Acipenser ruthenus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,MD,,2,,caviar,kg,T,I
2012,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,KR,RU,1,,extract,kg,T,I
2012,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,RU,,339,,caviar,g,T,I
2012,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,CA,,50,,caviar,g,T,I
2012,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,FR,US,2,,caviar,kg,T,I
2012,II,Acipenser transmontanus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,US,HK,XX,1,,caviar,kg,T,I
2012,II,Huso spp.,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,RU,,226,,caviar,g,P,I
2012,II,Huso dauricus,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,HK,XX,300,,extract,g,T,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,AE,XX,125,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,AZ,,226,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,BG,,125,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,DE,IR,50,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,FR,,125,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,IR,XX,295,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,IR,,3350,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,IR,,150,,caviar,g,T,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,IR,,2,,caviar,kg,T,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,KZ,,2,,meat,kg,T,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,PH,IR,50,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,RU,,420,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,SA,XX,1,,caviar,kg,T,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,TR,XX,300,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,TR,,100,,caviar,g,P,I
2012,II,Huso huso,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,XX,,500,,caviar,g,P,I
2012,II,Huso huso x acipenser naccarii,Actinopteri,Acipenseriformes,Acipenseridae,Huso,US,GB,XX,1,,caviar,kg,P,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,2,,live,,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BE,PH,1,,raw corals,,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,CN,XX,30,,raw corals,kg,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,4,,live,,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,GB,XX,2,,raw corals,,P,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,9,,live,,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,JP,XX,1,,raw corals,,P,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,MX,,209,,raw corals,,P,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,SB,,2,,live,,T,I
2012,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,US,TO,,2,,live,,T,I
2012,II,Acropora austera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,4,,live,,T,I
2012,II,Acropora caroliniana,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,I
2012,II,Acropora cerealis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,I
2012,II,Acropora desalwii,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,I
2012,II,Acropora digitifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,2,,live,,T,I
2012,II,Acropora echinata,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,4,,live,,T,I
2012,II,Acropora efflorescens,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,I
2012,II,Acropora florida,Anthozoa,Scleractinia,Acroporidae,Acropora,US,BE,PH,1,,raw corals,,T,I
2012,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,11,,live,,T,I
2012,II,Acropora formosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,22,,live,,T,I
2012,II,Acropora gemmifera,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,8,,live,,T,I
2012,II,Acropora granulosa,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,2,,live,,T,I
2012,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,1,,live,,T,I
2012,II,Acropora humilis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,72,,live,,T,I
2012,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,AU,,14,,live,,T,I
2012,II,Acropora hyacinthus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,3,,live,,T,I
2012,II,Acropora inermis,Anthozoa,Scleractinia,Acroporidae,Acropora,US,FJ,,2,,live,,T,I
